	0.184395	0.163391	0.190709	0.158173
	0.183493	0.162940	0.189420	0.156691
	0.185426	0.163327	0.189807	0.159010
	0.182720	0.162489	0.191289	0.159010
	0.185168	0.165131	0.193479	0.159268
	0.182655	0.161974	0.189034	0.157850
	0.187294	0.166419	0.191804	0.159268
	0.184975	0.162876	0.192319	0.157786
	0.187552	0.164358	0.191224	0.157915
	0.185232	0.163069	0.193093	0.157850
	0.187938	0.164293	0.193479	0.159977
	0.184975	0.162811	0.191224	0.157399
	0.183815	0.162167	0.191933	0.157915
	0.186199	0.165066	0.192835	0.159590
	0.185554	0.164229	0.192191	0.157722
	0.185812	0.163456	0.192384	0.157464
	0.186907	0.165260	0.193028	0.157528
	0.187294	0.163842	0.193930	0.159203
	0.187874	0.164809	0.193544	0.158624
	0.187036	0.165131	0.194317	0.159397
	0.190129	0.165453	0.195090	0.159912
	0.185941	0.163971	0.192835	0.157013
	0.188003	0.164680	0.194188	0.159139
	0.186650	0.164487	0.193608	0.157722
	0.186972	0.164615	0.195283	0.159397
	0.186650	0.164487	0.195219	0.158624
	0.187294	0.164164	0.195090	0.159719
	0.188067	0.163971	0.194510	0.159719
	0.188260	0.165324	0.194188	0.157399
	0.188583	0.166097	0.196250	0.159526
	0.190064	0.166162	0.195476	0.157399
	0.189098	0.165582	0.196443	0.158946
	0.189034	0.165002	0.195799	0.160170
	0.188776	0.165002	0.195541	0.158946
	0.188389	0.165389	0.196507	0.160814
	0.186779	0.162683	0.193930	0.157464
	0.189549	0.165646	0.198054	0.160170
	0.189742	0.165517	0.196701	0.158559
	0.189098	0.165389	0.197216	0.158881
	0.191224	0.166226	0.197538	0.160299
	0.190451	0.165646	0.198891	0.160363
	0.190966	0.166935	0.197860	0.159268
	0.188711	0.163649	0.196507	0.159139
	0.191546	0.166613	0.199149	0.159590
	0.188711	0.164487	0.198054	0.158881
	0.189227	0.164551	0.197216	0.157657
	0.190193	0.165324	0.199213	0.159654
	0.190966	0.165840	0.197216	0.159139
	0.190709	0.165646	0.199664	0.160170
	0.191740	0.165968	0.198440	0.159139
	0.193479	0.168739	0.200695	0.161587
	0.192835	0.164938	0.198118	0.158946
	0.191417	0.165904	0.199149	0.159010
	0.192384	0.168417	0.202177	0.159590
	0.190515	0.165195	0.199471	0.159526
	0.191997	0.166162	0.198891	0.159268
	0.190515	0.165775	0.201404	0.160041
	0.191224	0.165968	0.201468	0.159977
	0.192964	0.166291	0.201146	0.160170
	0.192835	0.167386	0.201533	0.159139
	0.193479	0.168417	0.203015	0.160041
	0.194574	0.166935	0.202628	0.160363
	0.192513	0.167128	0.201211	0.158108
	0.194574	0.167708	0.203723	0.161330
	0.192899	0.166548	0.202370	0.160363
	0.191933	0.164744	0.200502	0.157271
	0.194832	0.167579	0.203981	0.160428
	0.193737	0.167257	0.204947	0.161587
	0.192642	0.165131	0.202048	0.157464
	0.195348	0.168094	0.204883	0.160750
	0.195992	0.169512	0.206300	0.160685
	0.194703	0.166870	0.203594	0.159912
	0.194574	0.165775	0.203208	0.159139
	0.196572	0.168739	0.206365	0.161523
	0.194510	0.166677	0.204368	0.160621
	0.194381	0.166870	0.204818	0.159654
	0.194768	0.167901	0.206880	0.161072
	0.193479	0.166419	0.206107	0.160814
	0.195476	0.168030	0.207138	0.160041
	0.195348	0.167321	0.206107	0.160685
	0.198440	0.170156	0.208813	0.162940
	0.196185	0.167064	0.207653	0.159783
	0.197152	0.168223	0.207782	0.160814
	0.197603	0.167579	0.207782	0.161523
	0.198118	0.167708	0.209135	0.161909
	0.197345	0.167064	0.208233	0.161007
	0.196894	0.167966	0.209908	0.161587
	0.198118	0.169254	0.208813	0.160556
	0.196894	0.168094	0.209393	0.160299
	0.198827	0.168932	0.211197	0.162103
	0.199342	0.168932	0.212292	0.163069
	0.200244	0.168030	0.210488	0.160814
	0.197731	0.167321	0.210681	0.161716
	0.200180	0.169576	0.212743	0.162618
	0.198376	0.168739	0.211326	0.160041
	0.196185	0.166806	0.210939	0.158946
	0.198440	0.168932	0.212292	0.161652
	0.199664	0.167708	0.212614	0.161136
	0.197731	0.166742	0.211197	0.159654
	0.199664	0.169383	0.214354	0.162940
	0.200373	0.168674	0.213774	0.160685
	0.201146	0.170414	0.215836	0.161072
	0.201726	0.170156	0.215707	0.161394
	0.201597	0.169512	0.214676	0.162103
	0.203401	0.170543	0.215642	0.161587
	0.201082	0.169254	0.215965	0.160814
	0.200695	0.168030	0.216158	0.161974
	0.203272	0.168996	0.217189	0.161845
	0.201017	0.168545	0.216351	0.163391
	0.200437	0.169512	0.217446	0.161136
	0.202499	0.170285	0.219057	0.161909
	0.203981	0.170736	0.219573	0.162296
	0.204818	0.169963	0.218735	0.161974
	0.204883	0.170672	0.220926	0.161909
	0.205269	0.169512	0.219895	0.162811
	0.201790	0.168932	0.218671	0.160556
	0.204239	0.170285	0.221505	0.162683
	0.203852	0.169319	0.220668	0.160234
	0.202821	0.168417	0.221763	0.161652
	0.204368	0.170027	0.222279	0.162554
	0.205334	0.171187	0.224211	0.164229
	0.204625	0.171058	0.223438	0.162360
	0.205785	0.169705	0.223374	0.162425
	0.206751	0.172089	0.226402	0.163713
	0.206365	0.170478	0.225242	0.161716
	0.207911	0.169512	0.225178	0.162038
	0.206300	0.169834	0.226015	0.162747
	0.205978	0.170543	0.227755	0.162554
	0.206880	0.171058	0.227690	0.161394
	0.208233	0.170865	0.228721	0.162747
	0.206945	0.169898	0.229688	0.163198
	0.208491	0.171445	0.230268	0.163778
	0.209006	0.170865	0.229494	0.162103
	0.209908	0.172604	0.232523	0.164809
	0.210359	0.172411	0.233940	0.164293
	0.209328	0.169512	0.231943	0.161458
	0.211004	0.171767	0.234778	0.163907
	0.209457	0.171574	0.234391	0.161845
	0.208684	0.169705	0.233425	0.160814
	0.211648	0.172218	0.235873	0.163262
	0.210488	0.170543	0.238192	0.163713
	0.211583	0.170865	0.237484	0.163134
	0.212421	0.171058	0.239481	0.164100
	0.212099	0.172089	0.240769	0.164358
	0.215127	0.172862	0.241929	0.163713
	0.211648	0.169770	0.241865	0.161394
	0.215965	0.173635	0.244828	0.163649
	0.213710	0.170607	0.243540	0.163649
	0.212872	0.171251	0.242896	0.161974
	0.215771	0.172476	0.246181	0.164100
	0.212485	0.171702	0.248050	0.164551
	0.215063	0.172282	0.249789	0.165131
	0.214612	0.170865	0.248823	0.162296
	0.216802	0.174666	0.252946	0.165324
	0.217704	0.172540	0.252560	0.163585
	0.217060	0.172798	0.254944	0.164487
	0.219508	0.173700	0.257070	0.164680
	0.217575	0.172089	0.257907	0.163713
	0.218606	0.172862	0.259389	0.163520
	0.218477	0.172347	0.259969	0.162876
	0.219508	0.173635	0.263964	0.165195
	0.218091	0.172991	0.265123	0.164036
	0.220410	0.171960	0.265832	0.163069
	0.223696	0.173893	0.270342	0.166097
	0.221828	0.173506	0.271630	0.164680
	0.222987	0.172991	0.273499	0.164809
	0.222730	0.173571	0.275818	0.163520
	0.225049	0.174022	0.279942	0.164487
	0.222150	0.171574	0.279169	0.161652
	0.223309	0.172411	0.283614	0.163456
	0.225049	0.174215	0.287544	0.164938
	0.225049	0.172733	0.290508	0.164873
	0.223696	0.172411	0.292312	0.164229
	0.230010	0.174537	0.297144	0.166162
	0.226917	0.173764	0.300881	0.165131
	0.228206	0.174408	0.306100	0.163971
	0.230525	0.174731	0.309708	0.165775
	0.229881	0.175117	0.315893	0.164938
	0.230010	0.173442	0.317439	0.164036
	0.230074	0.173378	0.325750	0.164938
	0.232329	0.176019	0.330711	0.165002
	0.229817	0.172604	0.334448	0.164680
	0.232072	0.174473	0.342308	0.165260
	0.232523	0.174022	0.348107	0.164680
	0.233167	0.174988	0.356225	0.164680
	0.233425	0.174151	0.361121	0.163778
	0.236259	0.175761	0.371043	0.165453
	0.238965	0.174086	0.377422	0.165260
	0.236775	0.173378	0.383478	0.164358
	0.240447	0.176019	0.391854	0.165324
	0.241929	0.175890	0.401131	0.166806
	0.240898	0.175246	0.407316	0.165904
	0.241671	0.174731	0.414275	0.165904
	0.244442	0.175955	0.422779	0.167386
	0.243089	0.174537	0.427740	0.165389
	0.244184	0.175439	0.434441	0.164680
	0.249209	0.176470	0.441528	0.166999
	0.249016	0.176406	0.445136	0.166484
	0.248952	0.175117	0.449324	0.165002
	0.250562	0.176857	0.454220	0.166097
	0.252044	0.177243	0.459761	0.166999
	0.251658	0.176148	0.460405	0.165453
	0.253204	0.174859	0.461436	0.164680
	0.255201	0.176019	0.464529	0.165840
	0.257714	0.176663	0.466204	0.167515
	0.256812	0.174666	0.464722	0.165066
	0.261773	0.177243	0.466591	0.167257
	0.263899	0.176921	0.467042	0.167643
	0.263190	0.175375	0.464142	0.164873
	0.268473	0.176986	0.460470	0.167579
	0.268023	0.176857	0.461694	0.166097
	0.271437	0.176857	0.457313	0.166226
	0.270793	0.175504	0.454478	0.165260
	0.275238	0.176792	0.452223	0.168223
	0.277042	0.176792	0.448293	0.166935
	0.278331	0.173829	0.444041	0.166742
	0.284838	0.178790	0.441721	0.168159
	0.285676	0.177308	0.436438	0.166226
	0.290315	0.177372	0.432250	0.166742
	0.293214	0.176792	0.427869	0.167257
	0.298239	0.179434	0.423746	0.168223
	0.298690	0.176921	0.417625	0.165646
	0.303973	0.177050	0.413244	0.168417
	0.306293	0.177179	0.408347	0.167064
	0.313251	0.178339	0.404739	0.166806
	0.314604	0.176019	0.397652	0.166742
	0.324011	0.179369	0.395204	0.167901
	0.327490	0.178854	0.389599	0.167579
	0.334770	0.179176	0.383736	0.167128
	0.339538	0.177565	0.378581	0.168288
	0.347849	0.180078	0.374651	0.168159
	0.351844	0.176986	0.368144	0.167772
	0.359768	0.179112	0.363183	0.167192
	0.365953	0.178210	0.358737	0.167837
	0.374587	0.179369	0.355645	0.168610
	0.378839	0.176921	0.348042	0.167321
	0.390952	0.180916	0.345530	0.168352
	0.395784	0.178983	0.340182	0.168868
	0.404417	0.179949	0.334512	0.167450
	0.411247	0.179498	0.331678	0.169125
	0.419622	0.180465	0.326845	0.169061
	0.424390	0.178790	0.321111	0.167386
	0.431348	0.178854	0.316344	0.167772
	0.436051	0.178532	0.311705	0.168932
	0.442816	0.180594	0.308934	0.169963
	0.444492	0.177114	0.301267	0.167450
	0.451514	0.180078	0.300365	0.171960
	0.454800	0.179305	0.295340	0.167579
	0.457635	0.179627	0.290508	0.168545
	0.461694	0.181496	0.287222	0.169254
	0.463176	0.181238	0.283356	0.171058
	0.464271	0.181367	0.278331	0.168159
	0.462725	0.178983	0.272855	0.167708
	0.464787	0.181238	0.271244	0.168932
	0.462789	0.180207	0.264543	0.168545
	0.460019	0.179756	0.260871	0.169319
	0.460856	0.180400	0.257650	0.169576
	0.458537	0.180465	0.253977	0.170027
	0.455831	0.181238	0.250305	0.169190
	0.455702	0.181882	0.246568	0.169512
	0.452610	0.183364	0.244055	0.169705
	0.448808	0.181624	0.239030	0.169125
	0.443654	0.180851	0.235422	0.168094
	0.440948	0.182591	0.234327	0.170994
	0.435214	0.180465	0.229108	0.168481
	0.431284	0.181624	0.225886	0.168610
	0.426323	0.181624	0.222858	0.169512
	0.422779	0.182204	0.221312	0.170092
	0.416659	0.180529	0.216480	0.167772
	0.413888	0.181431	0.213903	0.169383
	0.410409	0.183493	0.212743	0.170478
	0.403966	0.182333	0.209586	0.170929
	0.398876	0.181431	0.205398	0.168610
	0.395139	0.184330	0.205978	0.171445
	0.388246	0.182011	0.202048	0.169834
	0.382705	0.181367	0.198569	0.169190
	0.378839	0.184781	0.198956	0.171187
	0.372396	0.183815	0.196765	0.170285
	0.366147	0.181302	0.194768	0.169898
	0.364149	0.183235	0.191353	0.171638
	0.360284	0.184717	0.192319	0.172282
	0.356160	0.184202	0.189871	0.171380
	0.348815	0.183751	0.187423	0.170929
	0.345014	0.184073	0.185877	0.168996
	0.338636	0.183751	0.183879	0.169705
	0.333868	0.183042	0.182011	0.171316
	0.329165	0.184008	0.181367	0.170478
	0.323753	0.183364	0.180594	0.171638
	0.320789	0.186199	0.179241	0.171960
	0.316924	0.185361	0.178918	0.171638
	0.312607	0.185104	0.177501	0.170994
	0.306808	0.182720	0.173764	0.170349
	0.302363	0.184588	0.174731	0.170607
	0.299141	0.185877	0.174537	0.171702
	0.293407	0.185168	0.172733	0.170929
	0.290315	0.184717	0.172476	0.171445
	0.285611	0.185877	0.172798	0.173378
	0.280522	0.185748	0.172347	0.172347
	0.274916	0.184073	0.170221	0.173571
	0.273241	0.185683	0.170156	0.172540
	0.270149	0.187681	0.170543	0.173571
	0.263641	0.185168	0.168030	0.172347
	0.261000	0.186907	0.167450	0.172153
	0.258036	0.186907	0.168545	0.173635
	0.252689	0.186328	0.167321	0.172218
	0.248823	0.185168	0.166806	0.171960
	0.244055	0.185683	0.166226	0.172153
	0.240512	0.185554	0.165968	0.172604
	0.237097	0.186650	0.164100	0.172218
	0.234391	0.186714	0.165389	0.173120
	0.233102	0.189162	0.165002	0.174344
	0.226853	0.186005	0.164358	0.173571
	0.226466	0.188067	0.163649	0.173378
	0.223116	0.187874	0.164744	0.174602
	0.220281	0.188840	0.163842	0.173571
	0.214483	0.185297	0.161781	0.171509
	0.214547	0.189162	0.163327	0.174537
	0.208362	0.187101	0.161781	0.172798
	0.207653	0.186456	0.161136	0.172733
	0.206171	0.187616	0.161909	0.174086
	0.203401	0.188711	0.161587	0.173700
	0.202048	0.188647	0.161330	0.174151
	0.198956	0.187938	0.160621	0.173442
	0.197989	0.190000	0.162683	0.174408
	0.195219	0.188840	0.160363	0.172927
	0.191482	0.188325	0.160041	0.174022
	0.190838	0.190322	0.161458	0.174859
	0.187938	0.188583	0.159139	0.172862
	0.186328	0.187745	0.159203	0.173184
	0.185619	0.188840	0.160943	0.175182
	0.183235	0.190258	0.160105	0.173829
	0.183557	0.191289	0.160492	0.174666
	0.183235	0.190129	0.160299	0.174859
	0.180143	0.190966	0.160750	0.174731
	0.180787	0.192191	0.161652	0.174859
	0.178596	0.190322	0.158752	0.173571
	0.177759	0.189227	0.158108	0.174602
	0.175439	0.190129	0.159590	0.175568
	0.173571	0.190773	0.158752	0.173506
	0.173055	0.190773	0.158173	0.174731
	0.172411	0.191289	0.159719	0.175890
	0.171702	0.191740	0.159783	0.175890
	0.170027	0.190451	0.157850	0.173893
	0.173700	0.193221	0.159912	0.177372
	0.170607	0.192319	0.158946	0.174988
	0.170607	0.190902	0.158108	0.175375
	0.169190	0.192448	0.158946	0.175890
	0.167708	0.191546	0.158624	0.176212
	0.166355	0.190580	0.158173	0.174988
	0.165066	0.192062	0.157722	0.175246
	0.166742	0.193672	0.158946	0.176792
	0.164873	0.191740	0.158108	0.175697
	0.165840	0.193737	0.157979	0.176728
	0.164100	0.192899	0.158946	0.177179
	0.166355	0.195541	0.158688	0.177888
	0.163198	0.193093	0.156497	0.174924
	0.164744	0.194768	0.159268	0.176792
	0.165066	0.193930	0.158752	0.177308
	0.162811	0.193350	0.157077	0.175439
	0.162554	0.193544	0.157335	0.176084
	0.163391	0.196121	0.158301	0.177823
	0.161587	0.194317	0.157915	0.177114
	0.161072	0.194446	0.157786	0.177243
	0.163649	0.195541	0.158817	0.178467
	0.161007	0.194961	0.159332	0.176986
	0.162232	0.193801	0.157077	0.176663
	0.162940	0.196121	0.158173	0.176921
	0.159590	0.195412	0.156820	0.176148
	0.159139	0.194123	0.156111	0.175761
	0.160556	0.196250	0.159010	0.177759
	0.159268	0.194832	0.157657	0.177179
	0.159139	0.196121	0.158237	0.178467
	0.158817	0.195605	0.154565	0.174988
	0.160170	0.197731	0.158688	0.179627
	0.160234	0.198182	0.158688	0.179112
	0.158559	0.196829	0.157399	0.177501
	0.161201	0.198376	0.159397	0.179885
	0.158881	0.197603	0.157013	0.177114
	0.160105	0.197087	0.157077	0.178274
	0.158688	0.198054	0.158108	0.178210
	0.157786	0.199535	0.158108	0.177952
	0.157593	0.197345	0.157915	0.178661
	0.156240	0.198182	0.156820	0.177308
	0.159332	0.200631	0.158688	0.180400
	0.159397	0.201017	0.158430	0.179176
	0.157142	0.198762	0.157206	0.177888
	0.160750	0.199793	0.157979	0.179434
	0.160556	0.200566	0.159010	0.178274
	0.158688	0.199149	0.156820	0.178918
	0.158430	0.201404	0.158881	0.179820
	0.158559	0.201726	0.159590	0.179820
	0.156755	0.200695	0.158559	0.179692
	0.157915	0.200244	0.157786	0.180529
	0.159139	0.201211	0.158559	0.181624
	0.156562	0.198698	0.157142	0.180143
	0.157399	0.200566	0.157271	0.178983
	0.158946	0.203337	0.159203	0.180594
	0.157528	0.202886	0.158430	0.179498
	0.157786	0.200888	0.156884	0.178145
	0.158366	0.201984	0.158430	0.180529
	0.156691	0.201726	0.158173	0.179885
	0.158301	0.202757	0.157915	0.179434
	0.154822	0.200953	0.155918	0.179498
	0.158173	0.204045	0.157915	0.181689
	0.156497	0.203659	0.158495	0.180400
	0.155016	0.202692	0.157593	0.179885
	0.158881	0.204818	0.159397	0.182720
	0.157399	0.204690	0.158237	0.181045
	0.155853	0.204239	0.156562	0.179047
	0.158752	0.205334	0.159139	0.182398
	0.157464	0.204432	0.158559	0.182269
	0.156111	0.204174	0.156562	0.179820
	0.155918	0.204690	0.157722	0.181238
	0.156755	0.206880	0.159977	0.183364
	0.155273	0.205527	0.158301	0.182591
	0.154758	0.204432	0.156691	0.180787
	0.159397	0.207718	0.158559	0.183751
	0.159461	0.209200	0.157722	0.182784
	0.156433	0.207138	0.157142	0.182140
	0.156240	0.207718	0.158108	0.181238
	0.155918	0.207718	0.158624	0.182720
	0.157271	0.209135	0.158366	0.182720
	0.155273	0.206622	0.156755	0.180916
	0.155402	0.208749	0.158173	0.181689
	0.156369	0.210359	0.158946	0.183879
	0.155853	0.209393	0.157979	0.182462
	0.156948	0.209844	0.157915	0.182720
	0.157979	0.210810	0.159203	0.183235
	0.156755	0.210488	0.158624	0.183751
	0.156948	0.210102	0.157657	0.182849
	0.157722	0.211906	0.158946	0.183815
	0.157528	0.212292	0.158817	0.183106
	0.156111	0.211132	0.157593	0.182591
	0.155402	0.211455	0.158688	0.183622
	0.157077	0.212872	0.159332	0.185297
	0.154951	0.210681	0.157657	0.183364
	0.156304	0.214225	0.159461	0.184717
	0.156755	0.214869	0.159783	0.185361
	0.156111	0.214161	0.158495	0.186585
	0.157915	0.215191	0.158752	0.185104
	0.159203	0.216995	0.160621	0.185297
	0.156304	0.214483	0.157915	0.183686
	0.155660	0.214483	0.157206	0.183300
	0.157399	0.217318	0.159848	0.186070
	0.155982	0.215256	0.157979	0.185168
	0.154693	0.215191	0.157077	0.184459
	0.157335	0.219122	0.160234	0.185232
	0.155918	0.217511	0.158881	0.185168
	0.157399	0.218606	0.157979	0.185426
	0.156240	0.218413	0.160814	0.184395
	0.158301	0.219766	0.160492	0.187036
	0.158559	0.220861	0.158430	0.186005
	0.156175	0.219250	0.158108	0.185168
	0.156691	0.220539	0.159332	0.186134
	0.157464	0.221248	0.159783	0.186650
	0.154049	0.219573	0.157786	0.183944
	0.158301	0.222987	0.161007	0.187874
	0.156046	0.222536	0.160105	0.186392
	0.157786	0.223760	0.159397	0.187745
	0.157271	0.224018	0.158817	0.186456
	0.158881	0.226015	0.160170	0.187101
	0.157657	0.225113	0.159848	0.187745
	0.156433	0.224340	0.158366	0.185683
	0.158495	0.227562	0.161072	0.189613
	0.156304	0.225886	0.158495	0.186907
	0.156497	0.225500	0.157786	0.186005
	0.157593	0.229172	0.160363	0.189034
	0.157206	0.228786	0.158366	0.188583
	0.156046	0.229430	0.159783	0.187358
	0.157786	0.230783	0.160105	0.188840
	0.158237	0.231363	0.160105	0.187745
	0.158173	0.232974	0.160879	0.189034
	0.156497	0.231041	0.158688	0.187552
	0.156433	0.234133	0.160879	0.189034
	0.157335	0.233038	0.160234	0.188905
	0.156369	0.232651	0.157528	0.186907
	0.156820	0.234778	0.160750	0.189936
	0.157142	0.236388	0.160428	0.189678
	0.155853	0.236453	0.160428	0.190000
	0.158237	0.238901	0.160621	0.189678
	0.157850	0.239416	0.161201	0.190322
	0.159010	0.241349	0.161007	0.189678
	0.158817	0.241671	0.159977	0.190580
	0.158108	0.242251	0.159526	0.189807
	0.155724	0.243024	0.159590	0.190387
	0.156755	0.242638	0.160363	0.190515
	0.155789	0.245086	0.160492	0.191997
	0.156626	0.247212	0.160428	0.190451
	0.155531	0.246503	0.159719	0.189613
	0.157593	0.249725	0.161136	0.192062
	0.159397	0.252431	0.162489	0.192835
	0.160234	0.252302	0.161394	0.192062
	0.159203	0.253462	0.161781	0.192319
	0.159139	0.253913	0.161587	0.192255
	0.158559	0.256876	0.162167	0.192319
	0.156369	0.257134	0.160363	0.191740
	0.156240	0.259582	0.161330	0.192126
	0.156626	0.260613	0.161007	0.191740
	0.157722	0.261709	0.160428	0.192319
	0.156820	0.263255	0.161523	0.192448
	0.160363	0.267185	0.160299	0.194832
	0.157464	0.268409	0.161201	0.192513
	0.159719	0.270793	0.160621	0.193801
	0.158173	0.273434	0.161909	0.192964
	0.160299	0.275947	0.160943	0.194639
	0.156304	0.276463	0.159783	0.191933
	0.158752	0.280973	0.161458	0.194897
	0.157657	0.284709	0.161136	0.194510
	0.155467	0.284903	0.160041	0.192513
	0.158366	0.289348	0.162167	0.195605
	0.158752	0.293536	0.162103	0.194832
	0.157850	0.297853	0.161845	0.193866
	0.160041	0.301461	0.162232	0.195799
	0.159268	0.305198	0.161909	0.195476
	0.160556	0.309579	0.163069	0.196314
	0.157464	0.311576	0.159783	0.192513
	0.158430	0.318663	0.162425	0.196829
	0.158624	0.322400	0.161845	0.197216
	0.155338	0.326266	0.160299	0.195476
	0.159139	0.335543	0.161072	0.196958
	0.157335	0.341600	0.162103	0.196185
	0.159268	0.346561	0.162489	0.197023
	0.157593	0.353712	0.161330	0.195283
	0.160299	0.361057	0.162811	0.197989
	0.159268	0.367306	0.161265	0.196507
	0.158173	0.373556	0.160750	0.196056
	0.159268	0.381609	0.161458	0.196701
	0.158752	0.389148	0.162103	0.197860
	0.156497	0.396235	0.160814	0.195992
	0.157979	0.404224	0.162940	0.198956
	0.157528	0.410602	0.162296	0.197989
	0.159977	0.419880	0.162618	0.198891
	0.158946	0.424454	0.162038	0.197925
	0.159977	0.433088	0.162554	0.198956
	0.160685	0.439595	0.163778	0.200180
	0.157786	0.441850	0.160299	0.199020
	0.158366	0.448164	0.163456	0.199922
	0.159526	0.452996	0.162747	0.199600
	0.157142	0.453963	0.160750	0.199471
	0.159461	0.459826	0.162876	0.201533
	0.158237	0.461887	0.162296	0.201468
	0.159397	0.464336	0.162876	0.201662
	0.160170	0.465495	0.163649	0.200631
	0.159912	0.466075	0.162360	0.201211
	0.160105	0.467170	0.163713	0.202821
	0.160041	0.465109	0.161716	0.200309
	0.160879	0.464980	0.162103	0.201211
	0.159526	0.464271	0.163520	0.202821
	0.159719	0.460277	0.160685	0.200631
	0.160234	0.459181	0.163585	0.203530
	0.158495	0.456991	0.162940	0.202177
	0.159461	0.451643	0.163134	0.203594
	0.158881	0.450934	0.163456	0.202886
	0.159397	0.448293	0.163391	0.203015
	0.161781	0.446360	0.164809	0.204754
	0.159139	0.438564	0.162296	0.202306
	0.161587	0.436309	0.163971	0.203981
	0.161587	0.432637	0.164164	0.205463
	0.158752	0.425356	0.161458	0.204239
	0.158237	0.421491	0.163327	0.205720
	0.161587	0.419816	0.164809	0.207009
	0.158881	0.412020	0.162876	0.204174
	0.160492	0.408541	0.163262	0.206816
	0.161265	0.405061	0.165066	0.207331
	0.159719	0.400036	0.164100	0.207138
	0.161394	0.395011	0.163520	0.206945
	0.163391	0.390243	0.165195	0.208426
	0.159783	0.383993	0.164938	0.207202
	0.160750	0.379032	0.163391	0.206558
	0.160170	0.374265	0.163005	0.207975
	0.159397	0.370850	0.165131	0.208169
	0.160105	0.365180	0.164164	0.207009
	0.158430	0.358609	0.163842	0.208749
	0.161974	0.356869	0.165389	0.210359
	0.160492	0.350813	0.163585	0.209779
	0.160621	0.345723	0.164164	0.210488
	0.162554	0.342244	0.165389	0.210681
	0.162554	0.336188	0.163327	0.209973
	0.159848	0.331033	0.163971	0.211519
	0.160041	0.327683	0.164744	0.212099
	0.160363	0.323302	0.164487	0.212679
	0.160685	0.318083	0.164938	0.213130
	0.160492	0.312414	0.163327	0.211970
	0.162360	0.310223	0.165840	0.214869
	0.161845	0.305971	0.165646	0.214805
	0.160556	0.300623	0.164036	0.212936
	0.162296	0.297531	0.165195	0.213774
	0.161716	0.292505	0.164551	0.213903
	0.160234	0.286836	0.162747	0.212872
	0.160879	0.283550	0.164809	0.215707
	0.160750	0.279942	0.165066	0.215578
	0.159268	0.275045	0.163907	0.215900
	0.158946	0.270149	0.164487	0.215642
	0.162167	0.269569	0.166226	0.218220
	0.159848	0.264157	0.166033	0.216931
	0.161974	0.259582	0.167257	0.218155
	0.163649	0.258938	0.167257	0.219122
	0.163713	0.253526	0.166226	0.220088
	0.162683	0.249081	0.165389	0.218348
